date,sw_in,ws,LE,Rn,t_avg,wd,rh,lw_in,G,theta_1,H,sw_out,lw_out,t_min,t_max,H_subday_gaps,G_subday_gaps,Rn_subday_gaps,LE_subday_gaps,rso,flux,energy,ebr_corr,ebr_5day_clim,LE_corr,ebc_cf,H_corr,ebr,flux_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2006-09-06,120.7968125,3.307948541625,,8.301875000000003,20.020997597083333,130.23950163204162,27.956041666666664,312.5062499999999,-2.935770833333333,0.07670000000000009,,24.073125,400.2937500000001,12.98034625,22.57703262,19,0,0,20,284.2498773882396,,11.237645833333335,1.2904859825346628,1.237748977868483,21.34287837388262,0.7749018691670598,,,,,0.7515188600023126,6.2000003,4.7000003,0.4,,0.15989761958149504,0.7515188600023126,True,0.7515188600023126
2006-09-07,206.004375,2.5916034855208334,,51.80062500000002,17.205340485,93.07110029616665,38.30625000000001,296.40833333333325,0.682770833333333,0.07670000000000009,,42.56916666666665,407.45208333333335,15.04331536,20.33829556,20,0,0,20,281.93474163307997,,51.11785416666668,1.2904859825346628,1.2342693197531331,22.201653703709198,0.7749018691670598,,,,,0.7796455386117841,6.7000003,4.9,0.0,,0.15911133441056816,0.7796455386117841,True,0.7796455386117841
2006-09-08,187.3981875,3.149786322541668,,37.49770833333334,16.559474205624998,93.96181696075004,38.58166666666667,288.71666666666664,-0.6731020833333318,0.07670000000000009,,39.08841666666667,398.89791666666673,14.25526477,19.74953414,15,0,0,15,279.60535028658103,,38.17081041666668,1.087983415172773,1.2307896616377834,19.398819262958746,0.9191316577571166,,,,,0.6807977117304573,5.7000003,4.3,0.0,,0.15832504923964125,0.6807977117304573,True,0.6807977117304573
2006-09-09,230.9433125,2.6327614053958333,,59.38875,16.805681405833337,189.6924121507917,37.294375,287.2229166666665,2.8048958333333336,0.07670000000000009,,46.50483333333333,411.52500000000015,14.4861511,19.7150742,22,0,0,22,277.26240461956087,,56.58385416666666,1.087983415172773,1.2238127200911626,21.093078698396155,0.9191316577571166,,,,,0.7404322383845867,6.4,4.7000003,0.0,,0.15753876406871434,0.7404322383845867,True,0.7404322383845867
2006-09-10,253.76804166666665,2.282526482375,,68.61395833333329,15.953616636666661,113.80995859420831,38.06166666666665,272.1812499999999,0.028193750000004313,0.07670000000000009,,50.32075,406.475,13.76997948,18.62906419,22,0,0,22,274.9066187255999,,68.58576458333329,1.087983415172773,1.2052104434046975,19.217298925309912,0.9191316577571166,,,,,0.6740356592604861,5.8,4.3,0.0,,0.15675247889778748,0.6740356592604861,True,0.6740356592604861
2006-09-11,258.6698333333333,2.498575602416667,,60.83249999999998,17.700923961875006,128.19619703714588,20.316041666666674,264.06666666666666,0.6814999999999986,0.07670000000000009,,52.06785416666666,409.32916666666665,14.66617003,20.53417167,28,0,0,28,272.53871923512264,,60.15099999999998,1.085043308701175,1.1864745255149778,14.649606347623823,0.9216221988383356,,,,,0.5146884392986398,4.0,3.3,0.0,,0.15596619372686055,0.5146884392986398,True,0.5146884392986398
2006-09-12,248.67379166666663,1.9480998403125005,,62.51687500000001,20.241579859791667,78.6486266926875,15.858187499999998,276.8125,2.6070687499999967,0.07670000000000009,,50.22897916666666,412.36041666666665,17.61674225,22.87846355,32,0,0,32,270.1594450028883,,59.90980625000001,1.085043308701175,1.168550522390062,18.946319884151034,0.9216221988383356,,,,,0.6672736067905148,5.8,4.3,0.0,,0.1551799085559337,0.6672736067905148,True,0.6672736067905148
2006-09-13,249.4045833333333,3.3783747116458342,18.499422095147875,60.97166666666664,18.064446952083333,255.34189644145832,19.30416666666667,273.1416666666666,0.9114791666666648,0.07670000000000009,46.84506581701918,51.761750000000006,408.825,13.27338655,20.62439037,18,0,0,18,267.7695467691853,65.34448791216707,60.060187499999984,1.085043308701175,1.1521264914783211,17.049478068568675,0.9216221988383356,43.173452563007785,1.087983415172773,60.22293063157646,0.650171933436318,0.5992128869165513,8.0,5.4,0.0,0.11096534942899096,0.1551799085559337,0.837971506202042,False,
2006-09-14,166.3753125,3.5930934670625008,,43.29068749999998,5.253300251791668,,58.56187499999999,254.04374999999993,-16.2025,0.07670000000000009,,32.94852083333333,343.19166666666666,2.7229229810000004,12.23772102,23,0,0,23,265.3697867951128,,59.49318749999998,1.085043308701175,1.1401246246762666,17.431747323222435,0.9216221988383356,,,,,0.6052016433681414,5.6,3.9,0.3,,0.1551799085559337,0.6052016433681414,True,0.6052016433681414
2006-09-15,171.3189583333333,4.044693674354165,19.376266650718755,39.61062499999999,2.0754419959375,236.60045633541677,61.34041666666666,234.4833333333333,-12.48495833333333,0.07670000000000009,36.99653089629902,35.627354166666656,329.56250000000006,-1.244363041,5.350409517,13,0,0,13,262.9609384723984,56.37279754701778,52.09558333333332,1.085043308701175,1.121988960019535,17.857597475913337,0.9216221988383356,34.096824154037535,1.0821032022295771,51.95442162995086,0.6706900837843137,0.6181228697563668,4.4,3.1000001,9.400001,0.1993944676828774,0.1551799085559337,0.4810577320413853,False,
2006-09-16,143.4556041666667,4.340169118395834,,48.45249999999999,1.1676020483541667,287.1913355604167,75.67833333333333,268.59166666666664,-7.390604166666668,0.07670000000000009,,29.704562500000005,333.15624999999983,-2.321101452,5.387845592000001,3,0,0,3,260.543785908284,,55.84310416666666,1.085043308701175,1.1039869365660575,12.114911422979715,0.9216221988383356,,,,,0.418985753101021,3.7,2.7,0.0,,0.1551799085559337,0.418985753101021,True,0.418985753101021
2006-09-17,256.9119583333333,1.7366055537708327,,76.27770833333331,6.194192570645836,224.96245809893756,44.5575,228.86875000000006,-2.279437500000002,0.07670000000000009,,51.81179166666666,357.2354166666667,2.628305835,9.841952852,29,0,0,29,258.1191234860749,,78.55714583333331,1.0821032022295771,1.0864828127989703,14.293016942219904,0.9241262736674184,,,,,0.496673434151508,3.2,2.7,0.0,,0.18395312375981776,0.496673434151508,True,0.496673434151508
2006-09-18,241.59181250000003,3.3213926931249986,,67.01270833333331,11.9724295693125,153.64524197312502,35.33979166666667,254.825,4.293062500000004,0.07670000000000009,,48.21706250000002,380.67708333333326,8.67540755,15.79912144,17,0,0,17,255.68775540202284,,62.71964583333329,1.0821032022295771,1.0689786890318824,28.005452639676623,0.9241262736674184,,,,,0.9785411592330284,6.7000003,4.6,0.0,,0.21272633896370186,0.9785411592330284,True,0.9785411592330284
2006-09-19,64.33860416666668,,,-3.2500208333333327,,,65.360625,289.66041666666666,-11.353125,0.07670000000000009,,12.652333333333333,343.84166666666664,0.981853532,13.2832753,8,0,0,8,253.2504951792828,,8.103104166666666,0.9459579076139636,1.0519694266270336,24.691116353586782,1.0571294895375942,,,,,0.8693984191532648,5.2000003,3.6000001000000004,2.8,,0.2414995541675859,0.8693984191532648,True,0.8693984191532648
2006-09-20,119.76712499999998,,,67.28612500000001,,,84.82708333333336,307.30833333333334,-5.540729166666668,0.07670000000000009,,21.649416666666678,338.02916666666664,4.83549849,7.347344147999999,29,0,0,29,250.80816515974618,,72.82685416666669,1.076603402083513,1.0374158106181677,22.259846718543333,0.9288471484157816,,,,,0.7837910311772628,3.9,2.9,1.7,,0.27027276937146993,0.7837910311772628,True,0.7837910311772628
2006-09-21,189.20079166666667,,,102.18841666666664,,,82.61520833333334,290.09375000000006,-9.17590625,3.4076625000000007,,34.32422916666667,342.48541666666665,-0.232101702,7.701827374,19,0,0,19,248.36159597462017,,111.36432291666664,0.9432080075409314,1.034487529749146,20.383140445314233,1.0602115249287725,,,,,0.7177103629808497,3.4,2.4,5.5,,0.29904598457535403,0.7177103629808497,True,0.7177103629808497
2006-09-22,240.88333333333333,5.293069414083331,28.588050715192708,106.38458333333335,1.8482236548125004,,80.48020833333334,253.85,-10.925895833333335,6.119791666666668,66.41145495085415,46.66591666666666,341.0854166666667,-1.897200592,5.820275341,5,0,0,5,245.9116259946868,94.99950566604687,117.3104791666667,0.9432080075409314,1.0332572712835992,30.309380843495553,1.0602115249287725,70.41018992618355,0.8098126129983501,100.7195707696791,0.9893341446290904,1.048903462141311,4.0,2.8,0.0,0.3746083793361825,0.3278191997792381,0.9178937593818666,False,
2006-09-23,225.7653125,1.993902476499999,,55.94604166666667,5.6681795028333335,62.043682345125006,54.02812500000002,220.95208333333332,-7.217189583333336,5.871666666666667,,44.62020833333335,345.25416666666666,2.493676606,8.421574036,30,0,0,30,243.45910076122746,,63.16323125000001,0.9432080075409314,1.032027012818053,23.596318132736727,1.0602115249287725,,,,,0.8195479994480952,3.2,2.5,0.0,,0.3278191997792381,0.8195479994480952,True,0.8195479994480952
2006-09-24,237.27654166666667,3.1667943207291667,,59.40479166666666,8.232338061166669,102.89938680666666,39.90645833333333,228.00833333333333,-1.9056895833333325,5.54375,,48.35425000000001,356.5770833333332,5.476365372,10.90463271,19,0,0,19,241.00487239866717,,61.31048124999999,0.9432080075409314,1.0412566532678298,25.422004510223843,1.0602115249287725,,,,,0.8851118394039429,3.4,2.7,0.0,,0.3278191997792381,0.8851118394039429,True,0.8851118394039429
2006-09-25,236.18804166666663,3.9157777635208326,23.541512747958336,52.64270833333335,10.889163525500004,105.5314292114583,30.794583333333332,235.41875,-0.5177083333333345,5.185625000000002,33.691172691552076,48.00685416666666,369.91875,7.414719258,13.99905472,12,0,0,12,238.54979901003483,57.23268543951042,53.16041666666669,0.9432080075409314,1.0535604466497448,24.95898312964304,1.0602115249287725,35.71976957594905,1.076603402083513,60.678752705592096,0.821716299349457,0.8711930907921154,4.3,3.1000001,0.0,0.2810300202222946,0.3278191997792381,1.016239552097558,False,
2006-09-26,231.72535416666665,1.9522445419375003,,49.21458333333334,13.64320259,246.0141759705,25.82083333333334,240.87500000000003,0.1364999999999982,4.888541666666668,,47.50766666666666,374.9875,11.51714203,16.5931581,25,0,0,25,236.094744056394,,49.07808333333334,1.076603402083513,1.0591132377579375,24.719633795428877,0.9288471484157816,,,,,0.8651111456383492,4.1,3.1000001,0.0,,0.27906810249404485,0.8651111456383492,True,0.8651111456383492
