date,rh,H,sw_out,sw_in,g_2,Rn,theta_1,g_1,wd,lw_in,t_avg,G,lw_out,LE,ws,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2013-06-26,80.50874291666666,,44.6297854375,248.39956324999997,9.200225500000002,185.3437515208333,53.663250625,10.805573477083335,,423.02335208333335,,10.002899488541663,440.66504999999984,,,18.7779,27.2932,0,0,11,2.54,24,364.9191096714727,,175.34085203229165,1.468877654440755,0.7765544005656441,,123.6490330711583,0.6807918937133873,,,,4.353803705853042,7.2000003,5.7000003,7.1,,0.7638251713518405,4.353803705853042,True,4.353803705853042
2013-06-27,84.39282666666666,,40.30662847916667,242.02017210416665,6.760565208333335,184.24929143125,53.65208562499999,4.974792124999997,,421.6992354166668,,5.867678666666663,438.53074166666687,,,20.0541,26.9657,0,0,15,10.414000000000001,33,364.7054529230962,,178.38161276458328,1.468877654440755,0.7711908058363754,,103.64967797649572,0.6807918937133873,,,,3.649606801412201,5.6,4.8,14.900001,,0.7603347502942086,3.649606801412201,True,3.649606801412201
2013-06-28,83.89330583333333,,36.9918,218.22697052083333,-1.1406582708333366,162.39581388354168,56.04600083333333,-3.3273387500000005,,406.6580104166666,,-2.233998510416667,424.73814374999984,,,17.5191,27.1838,0,0,26,4.8260000000000005,31,364.4600909755114,,164.62981239395833,1.468877654440755,0.7658272111071068,,105.32331531425032,0.6807918937133873,,,,3.7085372132592274,5.9,4.9,8.7,,0.7568443292365769,3.7085372132592274,True,3.7085372132592274
2013-06-29,80.20563750000002,,38.4092075,236.2688795208334,5.232386708333336,176.75677833145824,58.01945833333334,0.2220547750000006,,403.35577916666665,,2.7272207416666667,423.5931041666667,,,18.7862,24.2168,0,0,17,0.0,15,364.18306444390646,,174.0295575897916,1.468877654440755,0.7522881370802935,,96.27941420892351,0.6807918937133873,,,,3.3900925868052525,5.3,4.5,1.1,,0.7533539081789449,3.3900925868052525,True,3.3900925868052525
2013-06-30,71.50045083333336,31.5489875,35.44708066666667,199.39936047916663,3.85594815625,141.96935033333338,56.85882624999999,7.169856581249999,116.31673958333334,404.0396708333333,20.476695833333327,5.512902368749997,425.19220208333326,61.349456119211034,2.7712256250000014,18.6154,23.4018,0,0,2,0.0,3,363.87441667123045,92.89844361921101,136.4564479645834,1.468877654440755,0.7519912707022367,136.4564479645834,90.11484520560268,0.6807918937133873,0.6807918937133873,46.341602758980684,2.161165774885208,3.1744881142710195,6.5,5.1,0.0,0.6224486498570627,0.7498634871213131,3.8243037843186967,False,
2013-07-01,84.74977104166666,,10.028700041666664,55.32374579166667,-8.326420185416664,35.139322810416665,59.50737500000002,-6.583127579166664,,398.73198124999993,,-7.454773882291665,408.21346874999983,,,17.6022,19.4016,0,0,13,36.576,14,363.53419372841006,,42.594096692708334,1.468877654440755,0.7516284340179451,,78.42952103668101,0.6807918937133873,,,,2.761580344435621,4.9,3.7,28.0,,0.7463730660636813,2.761580344435621,True,2.761580344435621
2013-07-02,89.68115458333334,8.369020555555553,15.799217666666665,84.41803112499998,6.089207481250001,62.04297735416666,61.70024458333334,4.988530815625,,408.6020770833332,19.064195486111114,5.5388691484375,414.9270458333333,,2.4845936458333333,17.4061,21.093000000000004,0,0,6,1.27,20,363.16244441835374,,56.50410820572916,1.468877654440755,0.7511748881625806,,88.69155835063734,0.6807918937133873,,12.293067283610904,,3.120107331890201,5.6,4.2000003,2.5,,0.7428826450060495,3.120107331890201,True,3.120107331890201
2013-07-03,78.35245333333333,,40.153305479166654,239.78682875,21.50294799999999,180.65070295833337,62.15039666666666,12.194398458333325,,420.3840500000002,,16.848673229166664,438.71025,,,17.9847,28.5914,0,0,18,0.254,19,362.759220284226,,163.8020297291667,1.468877654440755,0.7495064427734126,,96.5949874524153,0.6807918937133873,,,,3.4012042301627208,6.0,4.6,0.0,,0.7393922239484176,3.4012042301627208,True,3.4012042301627208
2013-07-04,88.63967125,,30.118892520833345,174.55083981250004,12.413195981249995,130.4745265,63.752300625,6.6432856285416655,,421.2430625,,9.528240804895836,434.57473749999986,,,19.6991,26.8157,0,0,5,10.16,29,362.3245756225025,,120.94628569510417,1.468877654440755,0.7460156480835395,,91.95903881884665,0.6807918937133873,,,,3.237967932719457,5.5,4.4,9.8,,0.7359018028907858,3.237967932719457,True,3.237967932719457
2013-07-05,83.69824083333333,,29.560828895833332,190.54158833333332,18.776825791666663,146.34748366666668,64.21404145833334,13.085370383333332,,425.11172083333344,,15.9310980875,439.20249166666673,,,20.0997,26.6668,0,0,21,5.08,26,361.8585675013478,,130.4163855791667,1.468877654440755,0.7411285355177172,,85.2826764133065,0.6807918937133873,,,,3.0028866655159314,5.0,4.1,9.5,,0.7324113818331539,3.0028866655159314,True,3.0028866655159314
2013-07-06,88.904375,,21.5145581875,134.72988675,8.772813499999998,101.07161919583332,64.06623770833333,6.010328083333337,,425.4329645833333,,7.391570791666663,436.88554166666665,,,20.017,26.7707,0,0,16,13.97,21,361.3612557848748,,93.68004840416666,1.3627731088118582,0.7337978666689835,,78.66579126736909,0.7337978666689835,,,,2.7698996509469835,4.8,3.8,35.3,,0.728920960775522,2.7698996509469835,True,2.7698996509469835
2013-07-07,86.20499270833332,,29.6663580625,186.44743912500005,3.8396320541666715,140.25896029166665,64.69853729166668,2.739273464583333,,417.2967395833333,,3.2894527593750005,433.1319604166665,,,19.0979,26.6955,0,0,6,3.302,16,360.8327031638588,,136.96950753229163,1.3933165618882428,0.7177119883257438,,92.71077863275858,0.7177119883257438,,,,3.2644374287305062,5.9,4.5,3.4,,0.7254305397178903,3.2644374287305062,True,3.2644374287305062
2013-07-08,85.03091708333334,,28.86906841666666,181.06381887499995,12.897630052083334,138.26979247916665,64.66268500000001,8.845277121874998,,428.34760208333336,,10.871453586979165,441.69384375,,,19.1852,29.04,0,0,4,2.032,27,360.2729751934868,,127.39833889218748,1.4194991802211616,0.7044738129712744,,120.96927226574536,0.7044738129712744,,,,4.259446700095525,7.7000003,5.9,13.1,,0.7219401186602584,4.259446700095525,True,4.259446700095525
2013-07-09,87.72357583333331,,26.99043829166666,178.26607656249993,14.5406868125,139.08804991666662,65.04466333333333,9.362228160416663,,434.65535416666665,,11.951457486458333,446.28563958333336,,,21.1227,31.6431,0,0,11,3.556,27,359.68214033871686,,127.13659243020828,1.446684669569022,0.6912356376168051,,124.46524009026129,0.6912356376168051,,,,4.3825431553760215,7.7000003,6.1,9.400001,,0.7184496976026266,4.3825431553760215,True,4.3825431553760215
2013-07-10,84.32907770833332,,28.2229878125,170.0799909375,5.355894518541668,120.2553631083333,65.66688562499999,4.382042331249999,,425.56950624999985,,4.868968424895831,446.13083541666674,,,18.9657,31.3798,0,0,3,5.08,21,359.0602700278219,,115.38639468343749,1.3282072417481054,0.7528945548315645,,101.52504476855192,0.7528945548315645,,,,3.5747963827249736,6.5,5.0,14.1,,0.7149592765449947,3.5747963827249736,True,3.5747963827249736
2013-07-11,63.21178083333334,124.37126125,49.97188212500002,331.0311199166667,7.363828597916671,243.3980854020833,64.35979312500002,2.8631102604166667,,398.1516791666668,21.597697916666664,5.113469429166663,434.39051875,,1.7305646875,17.8621,25.5687,0,0,4,0.0,6,358.40743871466384,,238.28461597291667,1.2693558417652018,0.7878011563797367,,104.90905936705664,0.7878011563797367,,157.87138701539357,,3.6996382619749437,6.4,5.2000003,0.0,,0.7114688554873629,3.6996382619749437,True,3.6996382619749437
2013-07-12,74.05685374999999,117.76450499999996,48.47626020833332,307.1349937708333,6.160545458333331,218.2645363958333,62.48791124999999,2.872704587499998,,390.0079624999999,20.72319375,4.516625022916664,428.4483645833332,,2.028672916666667,14.9788,26.24,0,0,6,0.0,11,357.72372395023666,,213.7479113729166,1.2329358228684604,0.8110722240785181,,114.52873892921764,0.8110722240785181,,145.19607687687187,,4.035477288642999,7.3,5.7000003,0.0,,0.7079784344297311,4.035477288642999,True,4.035477288642999
2013-07-13,75.36035791666666,136.040720625,50.88921029166668,328.71888520833335,14.028327004166668,240.25470660416678,61.11631062500001,7.612048365208335,,407.1678583333333,23.091655208333336,10.820187684687495,443.21323541666663,,2.310597395833334,19.1601,26.6421,0,0,2,0.0,5,357.00920646397384,,229.4345189194793,1.4394352875970335,0.8172035462445761,,119.68862910373491,0.694716885584611,,195.8218138177546,,4.226928080232595,7.6,6.0,0.0,,0.7044880133720992,4.226928080232595,True,4.226928080232595
2013-07-14,77.37455395833331,,44.50489579166666,293.5017697916667,14.433069881250004,225.9638534375,59.87007687499999,9.354882062499998,,430.39448333333337,,11.893975971875,452.6582729166667,,,18.9977,29.6182,0,0,14,0.0,30,356.26397025528695,,214.06987746562496,1.4394352875970335,0.8260064854169319,,115.46926456021392,0.694716885584611,,,,4.06578603542391,7.1,5.8,0.0,,0.7009975923144673,4.06578603542391,True,4.06578603542391
2013-07-15,75.288405625,,32.68503141666666,211.77293354166676,13.200641779166668,159.85704154166666,58.86453020833332,11.083140161875,,446.30161041666656,,12.141890970520835,465.0535,,,21.124,31.8965,0,0,18,0.0,29,355.488102695759,,147.71515057114584,1.4394352875970335,0.8308941673941733,,83.19933946229693,0.694716885584611,,,,2.9295303285308605,5.2000003,4.2000003,0.0,,0.6975071712568355,2.9295303285308605,True,2.9295303285308605
2013-07-16,74.68540791666669,,24.92423837499999,168.35062770833332,14.278560862499996,125.51043472916666,57.97892208333332,12.544124800000004,,451.38969375,,13.411342831249998,468.86056458333337,,,24.5452,31.9927,0,0,10,0.0,23,354.68169464236547,,112.09909189791668,1.4394352875970335,0.8348043129759665,,108.4062999672559,0.694716885584611,,,,3.8170921260956203,6.4,5.5,0.7,,0.6940167501992036,3.8170921260956203,True,3.8170921260956203
2013-07-17,73.14494125000002,,37.30945975,258.48879687499993,20.696317604166676,198.47671359166668,57.53620708333335,11.19132020833333,,448.27277083333337,,15.943818906250005,470.18887083333334,,,22.0384,33.7282,0,0,13,6.603999999999999,23,353.8448405620449,,182.53289468541664,1.4394352875970335,0.8374868730569403,,98.05553795839157,0.694716885584611,,,,3.4526316457078594,5.8,5.0,1.7,,0.6905263291415719,3.4526316457078594,True,3.4526316457078594
2013-07-18,69.55738708333334,40.782177291666656,36.2987356875,248.840765625,10.68539508333334,187.84640202083332,57.285957500000016,9.852604279166664,,451.39468333333343,28.597720833333334,10.26899968125,475.06110000000007,82.5838426118941,1.5398896875,23.2314,33.7759,0,0,7,0.0,12,352.977638667883,123.36601990356077,177.57740233958336,1.4394352875970335,0.8523880038693616,177.57740233958336,118.87409724091995,0.694716885584611,0.694716885584611,58.70330509866341,2.9321143840740227,4.22058891170699,7.6,6.3,0.0,0.6699347478899984,0.68703590808394,4.328326220928822,False,
2013-07-19,66.28311520833334,,44.68319535416666,287.14187458333333,18.53514900833333,214.53839150000007,55.77134916666665,7.186357545833333,,450.28537500000016,,12.860753277083333,477.16234583333335,,,23.5997,33.903,0,0,1,0.0,4,352.08019106710924,,201.67763822291678,1.4394352875970335,0.8672891346817831,,135.88995041768405,0.694716885584611,,,,4.784818409184157,9.1,7.0,1.0,,0.6835454870263081,4.784818409184157,True,4.784818409184157
2013-07-20,84.08786895833335,,25.31313614583334,180.1481739375,-0.040633333333335735,135.9551619125,63.9954310416667,3.6761444083333337,,429.94508333333306,,1.817755537500004,447.8604541666666,,,20.9866,28.4863,0,0,14,25.401999999999997,23,351.1526039210433,,134.13740637499998,1.4394352875970335,0.8821902654942047,,98.49997859768929,0.694716885584611,,,,3.4682808364402486,6.5,5.1,33.0,,0.6800550659686764,3.4682808364402486,True,3.4682808364402486
2013-07-21,74.86718583333334,,41.422582979166656,295.9768814583333,0.10336919791666688,219.96100625,63.04401291666667,-0.5063851875000016,,410.2576166666666,,-0.20150799479166684,443.4191416666667,,,20.8108,26.019,0,0,19,0.0,21,350.1949876170549,,220.16251424479165,1.4394352875970335,0.8755411354473072,,99.9158869082097,0.694716885584611,,,,3.518136356506825,6.3,5.2000003,0.0,,0.6765646449110445,3.518136356506825,True,3.518136356506825
2013-07-22,86.16707875000002,,16.7944908125,101.8670516875,-5.412737108125,67.6796616875,61.44990333333333,-3.0660995187500006,,410.97375625,,-4.239418313437501,427.2036270833335,,,17.5336,24.4104,0,0,18,1.524,35,349.2074569525306,,71.9190800009375,1.4394352875970335,0.8688920054004096,,82.19649417511823,0.694716885584611,,,,2.8942191625696743,5.4,4.3,3.5,,0.6730742238534126,2.8942191625696743,True,2.8942191625696743
2013-07-23,76.05193166666669,,39.82832804166667,277.955269375,3.595338718749998,213.07732561875008,60.52269687499999,4.8429214312500015,,417.5283583333333,,4.219130075000003,441.5456145833333,,,17.457,29.8876,0,0,6,0.0,14,348.19013133077067,,208.85819554375007,1.4756500675579358,0.8622428753535117,,95.08167497825413,0.6776674375483257,,,,3.347919013978904,6.1,5.0,1.0,,0.6695838027957808,3.347919013978904,True,3.347919013978904
2013-07-24,63.84772020833335,,44.12904029166666,282.90475527083333,-9.117143645833332,197.76846233333336,58.39336020833332,-13.768129425000005,,372.84596041666674,,-11.44263653541667,412.0023520833333,,,14.669575000000002,20.9592,0,0,9,0.0,11,347.14313496865714,,209.21109886875004,1.5137341336082009,0.8624671252669641,,85.12742803340807,0.6606179895120404,,,,2.99742021782167,5.7000003,4.5,0.0,,0.6660933817381489,2.99742021782167,True,2.99742021782167
2013-07-25,69.05011624999999,,45.439505458333336,298.9397014791667,14.981044749999995,210.14476708333336,56.88292416666667,-0.9400881041666648,,373.73872916666664,,7.020478322916667,415.2635645833333,,,10.8551,22.7502,0,0,14,0.0,19,346.0665971158674,,203.12428876041668,1.5137341336082009,0.8513268722932955,,88.44496972453905,0.6606179895120404,,,,3.1142341139793186,5.7000003,4.7000003,0.0,,0.6626029606805172,3.1142341139793186,True,3.1142341139793186
2013-07-26,66.63056791666666,,43.170453125,262.0267920208334,23.154684625000005,184.9232305416666,56.15574875000002,2.2720747500000003,,397.53912916666667,,12.7133796875,430.36441041666666,,,12.0848,25.5307,0,0,13,0.0,16,344.960652285323,,172.2098508541666,1.5137341336082009,0.8531163342123335,,84.23526913936685,0.6606179895120404,,,,2.9660064283029834,5.5,4.5,0.3,,0.6591125396228853,2.9660064283029834,True,2.9660064283029834
2013-07-27,85.25211833333331,3.123495104166665,13.511332979166667,93.76174035416668,-9.166268156249997,65.30409352083332,56.59435895833334,-7.211180841666665,,397.30471874999984,18.058829166666676,-8.188724498958335,410.97674166666656,,2.6695778125,12.4285,22.122,0,0,8,9.906,24,343.8254404944934,,73.49281801979166,1.5137341336082009,0.8549057961313712,,63.42563160500668,0.6606179895120404,,4.728141155335184,,2.2291152031218617,4.3,3.4,7.3,,0.6556221185652534,2.2291152031218617,True,2.2291152031218617
2013-07-28,75.28317187500002,33.42691119791667,31.45487389583333,205.1344458958333,-10.2564359375,136.58871125000005,56.75979104166666,-14.496794008333335,,360.13339999999994,14.7367328125,-12.37661497291667,395.12817916666665,64.98226311847179,2.3472053125,10.2901,18.8956,0,0,8,0.254,20,342.6611075170996,98.40917431638849,148.96532622291667,1.5137341336082009,0.8725002963136451,148.96532622291673,98.36586976154007,0.6606179895120404,0.6606179895120404,50.599456461376654,2.276560119908143,3.446106760716135,4.1,3.1000001,0.3,1.1116473063069046,0.6521316975076216,2.0216083274867964,False,
2013-07-29,73.87063958333333,,30.56281072916667,207.156378,2.5808816875000007,146.7181785625,55.79274583333334,-4.644936354166666,,379.4646229166667,,-1.0320273333333332,408.03407916666674,,,11.7689,22.136,0,0,6,0.0,12,341.4678051446866,,147.75020589583337,1.5137341336082009,0.8757412935672225,,81.05487455834266,0.6606179895120404,,,,2.854021616379955,6.2000003,4.4,0.0,,0.6486412764499897,2.854021616379955,True,2.854021616379955
2013-07-30,75.90634958333331,,40.49321749999999,267.42705022916664,17.699120708333336,190.60457859791663,55.60217645833331,2.418734854166668,,387.59156458333337,,10.058927781249992,422.78975625000015,,,10.6346,23.512,0,0,14,0.0,23,340.2456914574658,,180.5456508166667,1.5137341336082009,0.8789822908207996,,93.4444115314556,0.6606179895120404,,,,3.290269362501025,6.3,5.1,0.0,,0.645150855392358,3.290269362501025,True,3.290269362501025
2013-07-31,,,21.86757843749999,151.14514979166663,15.105968672916664,114.497057375,55.82741062500001,6.045097458333332,,418.97103958333327,,10.575533065624997,433.27649374999993,,,18.2272,25.4413,0,0,11,3.048,23,338.9949311037554,,103.921524309375,1.5137341336082009,0.8822232880743769,,56.4922469119344,0.6606179895120404,,,,1.9891474106036944,3.8,3.1000001,1.6,,0.6416604343347261,1.9891474106036944,True,1.9891474106036944
2013-08-01,76.64155666666667,,34.83272329166667,250.3867131666666,2.4198298499999997,183.91282729166667,56.55486520833333,-0.6717881145833356,,399.3573625,,0.8740208677083348,429.8958770833333,,,15.0072,25.3323,0,0,7,5.08,22,337.7156955872863,,183.03880642395836,1.5137341336082009,0.8844751791143057,,86.996045287726,0.6606179895120404,,,,3.0632160637300516,5.9,4.8,2.0,,0.6381700132770942,3.0632160637300516,True,3.0632160637300516
2013-08-02,81.82795541666668,,18.068917770833327,120.466099125,-4.524257433333333,79.72526066666666,56.743961666666664,-5.8733844651250005,,388.66263541666666,,-5.198820949229169,409.88812708333313,,,12.7131,21.4627,0,0,10,3.556,26,336.40816356157563,,84.92408161589583,1.5137341336082009,0.8798791627986191,,90.12523667802502,0.6606179895120404,,,,3.1733979610973115,6.9,5.0,8.0,,0.6346795922194624,3.1733979610973115,True,3.1733979610973115
2013-08-03,69.31794500000001,,36.92231425,282.895994375,9.625458520833336,204.68802510416668,57.55614354166666,-0.3653561166666663,,395.29404375000007,,4.630051202083332,435.4328166666665,,,16.7675,25.5856,0,0,6,0.0,9,335.0725211305068,,200.05797390208335,1.1424874385142745,0.8752831464829327,,91.42218470496212,0.8752831464829327,,,,3.219064772925335,6.2000003,5.1,0.0,,0.6311891711618305,3.219064772925335,True,3.219064772925335
2013-08-04,68.18066479166666,89.86040214583333,40.700711625,293.31597127083336,14.978744062500004,204.8134474375,56.82164666666667,-5.898760347916667,,375.8808041666666,18.307139583333328,4.539991857291662,421.9112104166666,,1.8598085833333335,14.1189,22.5862,0,0,14,0.0,13,333.7089621542092,,200.27345558020835,1.428033078216872,0.8698520914196465,,92.85030574860413,0.7002638911198473,,128.3236266861204,,3.2640336888514576,6.6,5.2000003,0.0,,0.6276987501041986,3.2640336888514576,True,3.2640336888514576
2013-08-05,69.62390395833332,,20.96893391666667,158.54553368749995,5.528987604166665,108.47225666666668,55.96407333333333,-4.598694399166665,,389.42556250000007,,0.4651466024999997,417.40785,,,13.6634,22.6613,0,0,17,0.0,19,332.3176885592684,,108.00711006416668,1.428033078216872,0.8791763701004714,,69.1378780466059,0.7002638911198473,,,,2.4344124832816108,4.8,3.9,0.0,,0.6242083290465669,2.4344124832816108,True,2.4344124832816108
2013-08-06,71.80407375,,21.41851802083333,166.465048,18.884254541666674,124.80759558333335,55.55570270833334,7.435213337500002,,414.6447166666666,,13.159733939583335,434.00333958333323,,,17.3161,27.1797,0,0,11,0.0,19,330.8989106522593,,111.64786164375002,1.428033078216872,0.8745990581175651,,81.0912484492987,0.7002638911198473,,,,2.8553023767491013,5.9,4.6,0.0,,0.620717907988935,2.8553023767491013,True,2.8553023767491013
2013-08-07,83.05314416666668,,24.615263666666674,192.02820770833333,12.089472470833336,142.74382960416662,56.03036958333334,10.586376118750003,,416.27715208333336,,11.337924294791668,440.16897916666665,,,18.8286,27.214,0,0,11,3.556,19,329.45284743554964,,131.405905309375,1.428033078216872,0.8704958605769139,,68.36467367177018,0.7002638911198473,,,,2.4071871990320823,4.8,3.9,22.7,,0.6172274869313031,2.4071871990320823,True,2.4071871990320823
2013-08-08,82.980783125,,15.269230770833332,122.04475183333334,3.0780065868750017,95.71682141708335,56.20736979166667,0.9539132416666662,,421.75170208333327,,2.015959914270834,432.21034375,,,19.7442,22.8062,0,0,5,0.0,6,327.97972692427885,,93.70086150281251,1.3626164879589104,0.8520722492808731,,71.4641264322678,0.7338822103187077,,,,2.5163219700820525,4.8,4.1,0.0,,0.6137370658736714,2.5163219700820525,True,2.5163219700820525
2013-08-09,63.43524416666667,82.78471208333333,38.09983795833333,291.56469029166664,23.18159864583333,216.96487918749997,55.64051666666666,3.122973454166665,,406.94619583333326,21.430066666666665,13.15228605,442.75354375000006,59.93788744635868,1.4600286458333336,17.7208,26.6048,0,0,5,0.0,8,326.47978646339806,142.72259952969205,203.8125931375,1.3626164879589104,0.8471922769170939,194.47616732351497,81.67235368783372,0.7338822103187077,0.7002638911198473,112.80381363568122,2.113379791286956,2.8797261489267663,6.7000003,5.5,0.0,0.5235865725321394,0.6102466448160395,3.356356546488217,False,
2013-08-10,76.68436604166666,,21.713682999999996,163.6949526875,8.843298854166664,117.36987877083334,54.92085770833333,0.7863529145833325,,402.58232083333326,,4.814825884375,425.8956000000002,,,15.319780000000002,23.0996,0,0,12,0.0,15,324.95327304360865,,112.55505288645834,1.3626164879589104,0.8423123045533145,,77.54407743405758,0.7338822103187077,,,,2.7304030069128347,5.4,4.5,0.0,,0.6067562237584077,2.7304030069128347,True,2.7304030069128347
2013-08-11,73.902105,,30.754928770833338,229.90364968749995,16.26238227083334,167.65668208333338,53.846267916666676,1.931787729166665,,399.84425833333313,,9.097084999999998,430.20311041666673,,,12.866,25.9745,0,0,10,0.0,23,323.4004436150372,,158.5595970833334,1.3626164879589104,0.8374323321895353,,77.51588705527752,0.7338822103187077,,,,2.7294103960322347,5.7000003,4.7000003,0.0,,0.5807255791094811,2.7294103960322347,True,2.7294103960322347
2013-08-12,77.88285791666667,,17.71795775,134.4019012916667,12.20596847916667,97.6669412708333,53.28743291666666,5.674312358333334,,414.73367291666665,,8.940140418750003,433.0562416666669,,,18.2659,25.8027,0,0,10,1.27,27,321.82156539745034,,88.7268008520833,1.3626164879589104,0.8339362108089219,,65.97096349570661,0.7338822103187077,,,,2.3229023164379243,5.0,4.0,3.0,,0.5807255791094811,2.3229023164379243,True,2.3229023164379243
2013-08-13,71.84881708333332,69.06413635416665,31.895789645833336,237.64548520833333,0.4557942083333348,169.0868960833334,52.60043895833334,-11.300212733333332,,378.6384395833333,17.383348958333332,-5.422209262499997,413.42703958333334,64.87169440439753,3.0614643750000003,13.4342,20.3204,0,0,1,0.0,6,320.216916185807,133.93583075856418,174.50910534583335,1.3626164879589104,0.8346558625979525,182.50317132009368,88.39524039726385,0.7338822103187077,0.7675005295175682,94.10793092282988,2.2784594674042054,3.1046664374310478,5.6,4.5,0.0,0.6899258749846772,0.609295082398152,2.741827870791684,False,
2013-08-14,65.72798729166668,,42.21484362499999,304.78994041666664,11.981948833333336,208.63069956250004,51.43922229166667,-5.481796568750004,,354.5461333333333,,3.250076132291668,406.2570604166668,52.88949901071562,,9.51779,20.5564,0,0,9,0.0,7,318.58678464993875,,205.3806234302084,1.3626164879589104,0.8353755143869832,,72.0681033918876,0.7338822103187077,,,1.862291124112932,2.5375885910958145,6.7000003,4.8,0.0,0.528664289811628,0.609295082398152,2.924616395511129,False,
2013-08-15,65.47900541666665,,35.48095637500001,256.53369645833334,11.341280327083332,176.36993425,50.63416791666666,-3.106212166666665,,367.5720479166666,,4.117534080208337,410.3562020833333,,,8.727,22.6935,0,0,14,0.0,18,316.93147062714763,,172.25240016979163,1.302930697166522,0.831611803557093,,76.13813407479775,0.7675005295175682,,,,2.680898362551869,5.7000003,4.4,0.0,,0.609295082398152,2.680898362551869,True,2.680898362551869
2013-08-16,65.68658291666668,,38.33973054166667,272.39161416666667,16.99494758125,187.79004164583333,50.01635875,2.914589914583332,,374.47839166666677,,9.954768747916667,419.1429979166665,,,11.3322,24.4862,0,0,14,0.0,20,315.2512854065077,,177.83527289791664,1.302930697166522,0.8213994818354401,,89.98143637054285,0.7675005295175682,,,,3.1683346112589152,6.7000003,5.2000003,0.0,,0.609295082398152,3.1683346112589152,True,3.1683346112589152
2013-08-17,76.28557395833332,,39.73315725000001,273.8145625000001,18.973427770833336,196.35690408333343,49.34928833333334,5.858754645833334,,383.5454,,12.416091208333333,419.9100416666667,,,11.1995,24.5224,0,0,16,0.0,25,313.5465520036761,,183.94081287500006,1.302930697166522,0.8136089880592773,,99.38981218649236,0.7675005295175682,,,,3.499612749681284,7.6,5.7000003,0.0,,0.6139671167528331,3.499612749681284,True,3.499612749681284
2013-08-18,71.89992437499998,,40.848793354166666,290.48760208333334,22.2433173125,206.86388830395825,48.84912770833333,8.134039729166664,,388.75307083333337,,15.188678520833335,430.05479583333323,,,11.677,25.4902,0,0,14,0.0,22,311.8176054250163,,191.67520978312493,1.302930697166522,0.8035238029521065,,87.847475474803,0.7675005295175682,,,,3.0931957555375704,6.6,5.0,0.0,,0.6186391511075141,3.0931957555375704,True,3.0931957555375704
2013-08-19,71.179045625,,34.49296954166667,245.81203500000004,18.497639270833336,174.42822195833332,48.22717854166666,5.069906991666667,,398.40060625,,11.783773131249996,433.93617708333335,,,13.5864,27.9914,0,0,18,0.0,27,310.0647929198703,,162.64444882708332,1.2575877462024776,0.7951731424067131,,104.44287351752558,0.7951731424067131,,,,3.6775359942269517,7.7000003,5.9,0.0,,0.6233111854621952,3.6775359942269517,True,3.6775359942269517
2013-08-20,66.850859375,,37.75679641666667,257.12252020833336,22.35987545833333,179.31921124999997,47.59368791666666,6.956953358333334,,406.96759791666665,,14.65841440833333,445.33828541666657,,,15.2222,29.5172,0,0,17,0.0,29,308.2884742198264,,164.6607968416666,1.2687956278967083,0.7881489957982493,,108.79269973664066,0.7881489957982493,,,,3.8306976408829447,8.3,6.1,0.0,,0.6279832198168762,3.8306976408829447,True,3.8306976408829447
2013-08-21,69.16741104166668,,36.11178052083333,228.62640062499997,9.26309535625,155.76503645833333,46.909694375,9.09500636875,,414.69723541666673,,9.179050862500002,449.9025895833332,,,18.3048,29.2197,0,0,19,0.0,23,306.4890217638612,,146.5859855958333,1.280205079939834,0.7811248491897853,,111.39885052224264,0.7811248491897853,,,,3.922462765660232,8.5,6.2000003,0.0,,0.6326552541715573,3.922462765660232,True,3.922462765660232
2013-08-22,78.12383687500002,,25.787421916666666,168.75354533333334,5.605426395833335,120.06222408333336,46.23220041666667,8.434739647916668,,421.6528354166665,,7.020083021874999,443.63009166666666,,,19.2174,28.3341,0,0,9,0.254,22,304.66682090826487,,113.04214106145835,1.2868474556898513,0.7770928835259044,,128.51172191763175,0.7770928835259044,,,,4.525023748536292,10.3,7.1,2.5,,0.6373272885262383,4.525023748536292,True,4.525023748536292
2013-08-23,68.66687562499999,,42.97576547916666,285.19318960416666,5.263449791666667,197.85015797916665,45.56861166666667,3.977817616875001,,397.0700854166666,,4.620633704270833,439.9977604166668,,,15.5534,26.5031,0,0,5,0.0,16,302.82227012029153,,193.22952427489585,1.2935591192031788,0.7730609178620234,,113.0441676306682,0.7730609178620234,,,,3.980395994461497,8.5,6.2000003,2.7,,0.6419993228809194,3.980395994461497,True,3.980395994461497
2013-08-24,67.57888729166667,,43.83410727083334,287.87051479166666,4.093309231249999,198.0060821375,44.49776875,5.003771895833332,,388.83326666666665,,4.548540563541667,433.23991875,,,14.2221,26.0495,0,0,21,0.0,22,300.9557811545187,,193.45754157395837,1.290900125482444,0.7746532673286969,,108.35713580381564,0.7746532673286969,,,,3.8153610076900426,8.0,5.9,0.0,,0.6466713572356004,3.8153610076900426,True,3.8153610076900426
