date,rh,sw_in,sw_out,H,Rn,theta_1,ws,t_avg,G,LE,wd,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2006-01-14,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,164.67400711725097,,,1.31127812469966,0.7626147200686687,,,0.7626147200686687,,,,,2.9,1.9,0.0,,,,False,
2006-01-15,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,165.62110203990107,,,1.3191700567852187,0.7580523791124949,,,0.7580523791124949,,,,,3.9,2.5,4.2000003,,,,False,
2006-01-16,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,166.60256976840506,,,1.3261319426716576,0.7540727795044102,,,0.7540727795044102,,,,,4.9,3.1000001,0.0,,,,False,
2006-01-17,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,167.61805570640288,,,1.3330979997938208,0.7501323984843288,,,0.7501323984843288,,,,,5.4,3.4,0.0,,,,False,
2006-01-18,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,168.6671899894325,,,1.3371672910084251,0.7478495822656938,,,0.7478495822656938,,,,,3.5,2.4,0.0,,,,False,
2006-01-19,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,169.74958743530073,,,1.3415048162121446,0.7454315392050451,,,0.7454315392050451,,,,,4.5,2.9,0.0,,,,False,
2006-01-20,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,170.86484750812963,,,1.3463977490314218,0.7427225726716974,,,0.7427225726716974,,,,,4.7000003,3.0,0.0,,,,False,
2006-01-21,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,172.01255429713015,,,1.3512058805883886,0.7400796683659677,,,0.7400796683659677,,,,,4.7000003,3.0,0.0,,,,False,
2006-01-22,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,173.19227651110668,,,1.3543057474863005,0.7383857019407027,,,0.7383857019407027,,,,,5.7000003,3.6000001000000004,0.0,,,,False,
2006-01-23,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,174.40356748965226,,,1.3537128150955868,0.7387091182477941,,,0.7387091182477941,,,,,7.6,4.7000003,0.0,,,,False,
2006-01-24,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,175.64596523193546,,,1.3536151607591338,0.7387624112005221,,,0.7387624112005221,,,,,6.4,4.0,0.0,,,,False,
2006-01-25,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,176.91899244392874,,,1.351239843690529,0.7400610666340204,,,0.7400610666340204,,,,,3.7,2.5,0.0,,,,False,
2006-01-26,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,178.22215660486384,,,1.347947696148632,0.7418685479096918,,,0.7418685479096918,,,,,3.6000001000000004,2.4,0.0,,,,False,
2006-01-27,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,179.5549500536385,,,1.3439323579481663,0.7440850680362654,,,0.7440850680362654,,,,,3.7,2.5,0.0,,,,False,
2006-01-28,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,180.916850095832,,,1.3403938049152793,0.7460494045354126,,,0.7460494045354126,,,,,3.7,2.5,0.0,,,,False,
2006-01-29,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,182.3073191319196,,,1.3378277800397245,0.747480366994851,,,0.747480366994851,,,,,3.5,2.4,0.0,,,,False,
2006-01-30,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,183.72580480720364,,,1.3333761463853722,0.7499759184314823,,,0.7499759184314823,,,,,3.8,2.6000001,0.0,,,,False,
2006-01-31,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,185.17174018390816,,,1.3275850653627532,0.7532474009315231,,,0.7532474009315231,,,,,3.1000001,2.2,0.0,,,,False,
2006-02-01,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,186.64454393581096,,,1.3199384633542903,0.7576110763972682,,,0.7576110763972682,,,,,3.8,2.6000001,0.0,,,,False,
2006-02-02,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,188.14362056570943,,,1.3118593059183292,0.7622768657344537,,,0.7622768657344537,,,,,4.0,2.8,0.5,,,,False,
2006-02-03,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,189.6683606459446,,,1.3044905591825435,0.7665827805044814,,,0.7665827805044814,,,,,4.8,3.2,0.0,,,,False,
2006-02-04,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,191.21814108212826,,,1.2978697915663204,0.7704933164313507,,,0.7704933164313507,,,,,4.1,2.9,0.0,,,,False,
2006-02-05,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,192.7923254001437,,,1.2927688756126314,0.7735334744395893,,,0.7735334744395893,,,,,5.3,3.5,0.0,,,,False,
2006-02-06,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,194.39026405641542,,,1.286890353232912,0.777066979706399,,,0.777066979706399,,,,,8.5,5.3,0.0,,,,False,
2006-02-07,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,196.0112947713628,,,1.2801054224830344,0.7811856605218414,,,0.7811856605218414,,,,,8.400001,5.2000003,0.0,,,,False,
2006-02-08,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,197.6547428858831,,,1.272913134810116,0.7855995610801618,,,0.7855995610801618,,,,,8.2,5.1,0.0,,,,False,
2006-02-09,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,199.3199217406297,,,1.2667184077019635,0.7894414369600622,,,0.7894414369600622,,,,,6.2000003,4.1,0.0,,,,False,
