date,lw_in,sw_in,es,ws,wd,Rn,t_dew,H,sw_out,lw_out,vp,LE,vpd,rh,G,t_avg,t_min,t_max,LE_subday_gaps,H_subday_gaps,Rn_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,flux_corr,ebr_5day_clim,LE_corr,H_corr,ebc_cf,ebr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2017-01-16,297.42512508333334,131.02718687499996,0.9379485915955512,1.860211541666666,71.31328291666667,69.01330312500001,3.5385672092952998,3.577569979166665,17.49685583333334,341.94215299999996,0.7977645749288843,,0.14018401666666666,86.9773125,-9.1990590625,5.806668583333335,2.38546,10.844142,0,0,0,0,0.9109278921396803,140.94906696852482,,78.2123621875,,,14.304575221176732,,,,,,0.4968922292084179,1.0,0.8,0.0,,0.6211152865105224,0.4968922292084179,True,0.4968922292084179
2017-01-17,314.4248768333333,89.9276772916667,0.8960592588470756,2.1665004583333336,47.83076022916666,51.71214333333333,4.2271148302043775,-8.560096333333334,10.749615208333333,341.8907955833334,0.8384129171804086,,0.05764634166666668,93.59079166666668,-7.314237812500001,5.309892229166668,2.862981,8.121742999999999,0,0,0,0,0.6027409587537673,141.98807174180038,,59.026381145833334,,,10.613509324396725,,,,,,0.3685034009740185,0.7,0.6,11.1,,0.6141723349566975,0.3685034009740185,True,0.3685034009740185
2017-01-18,349.75596708333336,8.450738333333332,1.3036563915779416,4.123121083333333,132.983969625,2.848436458333333,9.280785399513038,-36.205076875,1.1509474999999998,354.2073214583333,1.2311715978279414,,0.07248479375000001,93.24552083333332,-0.6666844791666671,10.34749060416667,6.013969,18.880328,0,0,0,0,1.094662425274943,143.06241508212298,,3.5151209375,,,8.702811433966517,,,,,,0.30361469170143635,0.8,0.5,26.0,,0.6072293834028727,0.30361469170143635,True,0.30361469170143635
2017-01-19,333.91267252083327,107.48088104166663,1.6473484570664736,2.435396270833333,195.4479063125,60.19479916666669,10.928472822641547,-12.337162729166666,13.467273124999998,367.73148127083334,1.4098078633164743,,0.23754059375000006,82.1012708333333,3.121094895833333,13.832381395833336,10.234759,30.696786,0,0,0,0,3.1367760962130706,144.1717794827005,,57.073704270833346,,,25.72416771190083,,,,,,0.9004296477735718,2.2,1.5,16.300001,,0.6002864318490478,0.9004296477735718,True,0.9004296477735718
2017-01-20,340.60892652083334,76.22050479166666,1.2653941504858517,4.898801854166668,183.73068702083336,46.53053875000003,7.696451347803701,-26.094005375000005,9.190043125,361.1088494375,1.070307027569185,,0.19508712291666666,83.6380416666667,0.9047296874999996,10.400262083333336,8.850093,13.162337,0,0,0,0,1.3427676531166306,145.31583268294003,,45.62580906250002,,,23.80943839681061,,,,,,0.8306808724133121,2.0,1.4,6.8,,0.593343480295223,0.8306808724133121,True,0.8306808724133121
2017-01-21,343.13839479166666,62.46654729166666,1.2785721854568508,3.189576520833333,173.72109320833331,34.28732041666667,7.605786590950626,-26.17112514583334,8.053587291666668,363.264034375,1.0591453917068512,,0.21942679375,82.12431249999999,2.081049166666667,10.566037145833336,8.884502000000003,12.858407,0,0,0,0,1.1541029425415357,146.49422749540156,,32.20627125,,,25.20762382287475,,,,,,0.8796007931120973,2.3,1.5,23.7,,0.5864005287413981,0.8796007931120973,True,0.8796007931120973
2017-01-22,343.58947141666664,93.296445,,,,61.95759416666665,,-15.50272545833334,10.994172500000001,363.93414975,,,0.18963111666666654,85.04012499999997,1.1582862499999995,,8.009364999999999,28.451915000000003,0,0,0,0,,147.70660164851247,,60.79930791666665,,,27.976439853903354,,,,,,0.9850778812188744,2.6000001,1.7,8.400001,,0.5794575771875732,0.9850778812188744,True,0.9850778812188744
2017-01-23,314.03709577083333,103.579023125,1.1186633250005016,1.5944462499999998,181.6085813958333,49.67434562499997,5.604920589401777,-11.609181875000004,13.725925416666662,354.2158478541667,0.921959362500502,,0.19670396250000008,82.66237500000003,-1.5229972916666659,8.551474687500003,5.507174,11.260879,0,0,0,0,0.904699904588256,148.95257764633087,,51.19734291666664,,,21.37025612677073,,,,,,0.7442690705753354,1.9,1.3000001,0.90000004,,0.5725146256337483,0.7442690705753354,True,0.7442690705753354
2017-01-24,294.4886165833332,140.74939729166667,1.104959468033086,2.0356878125000004,101.58130129166666,63.30113041666666,4.873415493586697,2.4195562499999963,19.928791666666665,352.00809179166663,0.8754269367830854,,0.22953253125000006,80.79120833333333,-3.9072380208333333,8.237287333333333,5.07089,12.795914,0,0,0,0,1.2241267013568076,150.23176264658082,,67.2083684375,,,17.868575513965553,,,,,,0.6221288414879159,1.6,1.1,0.0,,0.5655716740799235,0.6221288414879159,True,0.6221288414879159
2017-01-25,304.71964991666664,125.24464437500002,1.062334068458746,1.0640608125,194.502000875,65.17679125,4.586270843855991,-3.3996731250000014,16.285754166666663,348.501748875,0.8587498122087459,,0.20358425625,82.31320833333331,-4.099803229166663,7.643388041666667,3.4259510000000004,12.588746,0,0,0,0,0.9596842666802623,151.5437483581134,,69.27659447916666,,,12.843049992885227,,,,,,0.4469029780208789,1.1,0.8,0.0,,0.5586287225260986,0.4469029780208789,True,0.4469029780208789
2017-01-26,295.07077308333334,148.25718708333324,1.1539962014560057,1.0496180208333332,200.4084149375,71.22181583333331,4.349146395610728,9.538415937500003,20.51638125,351.5897630833333,0.8445848202060052,,0.30941138124999995,75.89268750000002,-3.5830846874999995,8.801971937500003,4.927546,13.664535,0,0,0,0,1.1330525172754078,152.88811095887075,,74.80490052083331,,,19.00418444121334,,,,,,0.6620229251667286,1.6,1.2,0.0,,0.5516857709722738,0.6620229251667286,True,0.6620229251667286
2017-01-27,270.72541981250004,154.6646233333333,1.1753879983255042,1.589384625,104.2616098541667,55.96298041666666,2.1734560839821957,9.2651498125,22.136604166666675,347.2904585625,0.7236424441588373,,0.4517455541666666,63.16666666666668,-6.724270520833335,9.03653975,4.784715,14.795746,0,0,0,0,1.550566850482668,154.2644110353576,,62.6872509375,,,18.760827167252266,,,,,,0.6536913833021387,1.6,1.2,0.0,,0.5447428194184489,0.6536913833021387,True,0.6536913833021387
2017-01-28,271.34982512499994,151.4880645833333,1.14194712857359,2.4421618541666663,73.72446091666666,50.23026666666669,3.5354176389956784,9.070333958333334,21.991054166666668,350.6165688750001,0.7984389702402569,,0.3435081583333334,72.22295833333331,-4.158511041666666,8.493849041666667,3.212456,15.231608,0,0,0,0,1.6907114089425574,155.6721935445393,,54.38877770833335,,,27.7969274407898,,,,,,0.9680398159363102,2.7,1.8000001,0.0,,0.5377998678646241,0.9680398159363102,True,0.9680398159363102
2017-01-29,287.30349114583333,142.09296354166662,1.1617711011052008,1.4005471875000002,101.06172824999996,61.32408312500001,4.109286420606907,7.313576729166673,20.412110416666668,347.6602611458334,0.8329144011052009,,0.3288567,74.893375,-7.700617083333335,8.652608166666663,2.56603,15.847083,0,0,0,0,1.3579341913805831,157.11098779900718,,69.02470020833334,,,27.433925976970038,,,,,,0.9555425024451304,2.6000001,1.8000001,0.0,,0.5308569163107992,0.9555425024451304,True,0.9555425024451304
2017-01-30,297.34625135416667,144.14911375,1.1668030872620652,1.657262604166667,105.32941964583334,71.33238979166667,5.193822640925315,7.365850666666664,20.791570000000004,349.3714053125,0.9001809664287324,,0.26662212083333325,79.47910416666666,-6.091243229166667,8.790098958333331,3.275183,15.651873000000002,0,0,0,0,1.3707166976903364,158.58030747616456,,77.42363302083334,,0.685716439297883,24.06362624806207,10.741831819299374,1.4583287532437132,,0.685716439297883,,0.838262343611159,2.4,1.6,0.0,,0.5239139647569744,0.838262343611159,True,0.838262343611159
2017-01-31,307.1864610833333,122.44845229166664,1.1812489155327501,1.7776194791666666,122.29996439583336,60.05726625,5.480371224130762,2.143926708333334,17.477352916666668,352.1002942083333,0.9181917634494164,,0.26305715208333336,80.02764583333338,-2.8926561458333317,8.96154752083333,2.677962,15.092359,0,0,0,0,1.25231244362107,160.07965065210246,,62.94992239583333,,0.7654220921257238,16.825445621963624,2.800973123703862,1.30646869261744,,0.7654220921257238,,0.5862142132481395,1.4,1.1,0.0,,0.5329220120437631,0.5862142132481395,True,0.5862142132481395
2017-02-01,328.7900250625,33.62592166666669,1.170439139124759,1.6713777500000004,89.28756162500002,4.307020416666668,6.0629305459275935,-27.7076740625,4.555382083333333,353.5535442291666,0.9520965974580924,23.4501669375,0.21834254166666667,80.8970416666667,-1.3037457291666676,9.206218145833333,6.512405,11.993587,0,0,0,0,0.7597631835797617,161.60849986074498,-4.2575071250000045,5.610766145833336,-5.736147283867152,0.7422241644621289,31.594453616979376,-37.33060090084653,1.347301863615118,-0.758810296907796,0.7422241644621289,0.8172160472567136,1.1010367034451505,2.7,1.8000001,4.1,0.6116870234869156,0.5427886774209918,0.977019673636653,False,
2017-02-02,367.81386497916674,48.33490020833335,1.486812452563673,2.3295492083333333,104.46337897916668,38.64440833333333,10.334915936458618,-25.663961291666666,5.466149374999998,372.0382074791667,1.2822287754803396,19.138858125,0.20458367708333333,86.45483333333334,6.144404270833332,12.6673541875,8.513686,17.140947,0,0,0,0,1.0698598735326166,163.16632217875653,-6.5251031666666615,32.50000406249999,-8.930848759442277,0.7306252006303314,26.19517929095295,-35.126028050395234,1.3686908132066498,-0.2007723800316575,0.7306252006303314,0.6691766595006521,0.9158959462708568,3.1000001,2.1000001,14.1,0.4361409060270315,0.5601570920001404,1.1763299492160042,False,
2017-02-03,370.25705531249986,95.19253354166663,1.771106186923548,3.4590242291666664,186.85176966666666,71.32759624999998,13.078492678819664,-15.73601810416667,11.37760291666666,382.74438968749985,1.5515564785902145,31.79924770833333,0.2195497083333333,86.239375,8.236618958333336,15.435204208333335,11.743267,26.161829,0,0,0,0,2.7542857803659397,164.75256933661444,16.063229604166658,63.090977291666654,22.22808630631885,0.7226546353475474,44.00338163338574,-21.77529532706688,1.383786875620148,0.2546042285873477,0.7226546353475474,1.1147863343025426,1.5426266985285535,4.3,2.8,10.3,0.5509381066173407,0.5192787601863571,1.4539805285217997,False,
2017-02-04,355.5463291041668,72.46413770833333,1.57540608553163,1.9523736875,206.45982091666667,42.58419583333332,11.506118477687108,-16.33220452083334,8.37343,377.05284097916666,1.3805625834482969,25.80928141666666,0.19484350208333331,87.10435416666668,4.816424791666666,13.723937270833336,10.870164,16.003686,0,0,0,0,1.0014439142916984,166.3666778561626,9.47707689583332,37.76777104166665,13.211398602041815,0.7173409251590246,35.97910074759098,-22.767702145549155,1.3940372909552228,0.2509302676448101,0.7173409251590246,0.9033152054010148,1.2592550818158914,3.3,2.2,1.0,0.5723886735526779,0.5306196201651517,1.167363164363334,False,
2017-02-05,354.74162627083336,81.36821854166669,1.467734295597772,2.200809645833333,179.577846875,52.74242249999998,9.994403702951592,-15.353871770833335,9.57614979166667,373.79127252083333,1.247028068514438,30.874246875,0.2207062270833334,85.40397916666667,3.0766395833333333,12.545321833333334,9.065064,16.666185000000002,0,0,0,0,1.239765485109584,168.00806921486856,15.520375104166662,49.66578291666665,22.63380927553413,0.7142676942984407,45.02480195255736,-22.39099267702322,1.4583287532437132,0.31249633435172114,0.685716439297883,1.079370390449114,1.5740768757918364,3.9,2.5,4.4,0.6296307503167345,0.5152687377877989,1.2881718444694972,False,
2017-02-06,375.33726845833326,53.07451270833334,1.640207286890122,3.3250844166666678,169.46595714583339,41.89704770833333,12.792231484910822,-24.00843985416667,4.944915624999998,381.56981783333333,1.5048772493901224,21.276799083333326,0.1353300375,90.98116666666668,5.975256145833334,14.363086458333333,12.421552,16.711625,0,0,0,0,0.9998674941112737,169.67615003692498,-2.731640770833337,35.9217915625,-3.2322223322385746,0.711962771153003,25.1758378663836,-28.40806019862217,1.1832530714690297,-0.07604411283553551,0.8451277449535646,0.7451355119105721,0.8816838831288323,4.5,2.8,37.0,0.3148871011174401,0.5310053995739037,1.4868151188069303,False,
2017-02-07,377.52967158333325,64.45915770833334,1.8935472577466372,4.105149604166667,219.27406870833335,46.84093125,14.484579648969678,-33.82869464583334,5.826888958333331,389.3210090833332,1.692324624413304,20.179519770833334,0.20122263333333332,88.19724999999998,7.965451041666669,16.51411052083334,13.506215,21.26439,0,0,0,0,1.6021713881582955,171.3703123112421,-13.649174875000005,38.875480208333336,-19.61572229213956,0.7101700531509958,29.00071685200725,-48.61643914414682,1.4371361252076829,-0.35109983984388626,0.695828309134939,0.7081654327751242,1.0177301260644642,2.5,1.7,13.400001,0.59866478003792,0.5276832817333309,0.8970615789466625,False,
2017-02-08,389.4959147083334,26.82928708333333,1.9255273979861067,1.7588804375000002,197.29960097916668,22.353735625,15.602597174667249,-25.30411477083334,2.2674925,391.70397366666674,1.8094864104861068,11.9934366875,0.11604098749999997,93.354875,6.743415625,16.862706145833336,14.651365,18.704857,0,0,0,0,0.48214221027644144,173.08993363629608,-13.31067808333334,15.610320000000002,-19.1292563245685,0.7087358787493903,17.23620112899742,-36.365457453565924,1.4371361252076829,-0.8526845114855646,0.695828309134939,0.42102971708897396,0.605077016214535,1.7,1.2,9.400001,0.5042308468454458,0.5187422033694615,0.6224906440433539,False,
2017-02-09,380.1474334166665,22.351896458333325,1.8565471381277032,2.8848164583333333,197.74161922916664,10.69682125,14.238599111640667,-27.22422160416666,2.268718958333333,389.53378966666656,1.654129586044369,17.2085371875,0.2024175520833333,88.01683333333334,5.839260833333333,16.313203729166666,14.954615,17.378076,0,0,0,0,0.6583425331560968,174.83437749170918,-10.015684416666662,4.857560416666667,-14.499254444024515,0.7077655496717852,24.912022874424864,-39.411277318449386,1.447654882166309,-2.061875418430633,0.6907723742164109,0.6037875963500592,0.8740760616476241,2.4,1.6,10.5,0.5462975385297649,0.4910200666326432,0.7856321066122292,False,
2017-02-10,327.85663852083337,136.56337541666667,1.6361629823715644,2.9063779166666674,244.03240566666668,64.92771104166667,10.739272186936086,-9.53194414583333,14.906442291666664,384.5858606041668,1.3194933969548976,50.913503395833324,0.31666958541666673,80.23127083333334,4.579793333333334,14.284394625,9.886433,16.623255,0,0,0,0,1.4721031991422897,176.60299353635662,41.38155924999999,60.34791770833333,59.90621627991689,0.7090909832498442,73.70518175916907,-13.798965479252193,1.447654882166309,0.685716439297883,0.6907723742164109,1.7829092848948416,2.5810373307376606,2.5,1.8000001,0.0,1.4339095485259477,0.5497310551377109,0.9895159542209851,False,
2017-02-11,289.5162155625,178.33666041666672,1.46783777429207,1.859391791666667,248.44869735416665,72.00808083333334,5.777243311900746,17.1803786875,21.69141250000001,374.15338264583335,0.9369302388754036,55.53701856250001,0.5309075354166667,65.20008333333332,-0.3807398958333335,12.410383749999996,7.801792999999999,17.662933,0,0,0,0,2.078511890989116,178.39511793271006,72.71739725,72.38882072916667,104.50479851905285,0.6967663552318871,79.81425566249844,24.69054285655441,1.4371361252076829,1.0045390506092462,0.695828309134939,1.9413359963301748,2.7899640914921444,2.0,1.5,0.0,1.8599760609947629,0.5252641926876063,0.7878962890314094,False,
2017-02-12,286.57459749999987,178.63664104166665,1.4977729856034072,1.5436396249999993,175.31359116666667,69.67697187499999,4.93641213990347,19.877536520833328,22.638471875,372.89579479166673,0.8892589793534075,51.55762681249998,0.6085140062499999,61.319937500000016,-1.1598094791666669,12.760760395833335,7.910197,17.735485999999995,0,0,0,0,2.040749525886009,180.21007369705146,71.4351633333333,70.83678135416666,102.66205383644457,0.7017289292109435,74.09532802221996,28.56672581422462,1.4371361252076829,1.0084473343893887,0.695828309134939,1.802836908010924,2.5909220483602193,1.9,1.5,0.0,1.727281365573479,0.5642188855230786,0.8463283282846179,False,
2017-02-13,324.50602114583336,136.010556875,1.4078033340428384,0.9621761041666668,114.09125474999998,74.67217624999998,7.614238992640673,4.632098291666664,15.836013125,370.0083886458335,1.0617587923761718,44.89319420833332,0.34604454166666665,76.65695833333334,-0.9388315624999998,11.786545479166668,6.281899,16.278479,0,0,0,0,1.3716005795124129,182.0471710751059,49.52529249999999,75.61100781249998,71.17458696322709,0.7033637467083039,64.51763117276013,6.656955790466957,1.4371361252076829,0.6550010895610954,0.695828309134939,1.5683389722710512,2.2539165936218177,1.6,1.3000001,0.0,1.7337818617258702,0.6031735783585509,0.7841257121834742,False,
2017-02-14,313.91729945833345,179.84163208333337,1.5052046955874656,1.5839638333333337,90.0346826458333,98.71563062499996,8.188730668243032,22.15407127083333,22.599473125000006,372.44382779166665,1.1046067164207978,48.20795789583335,0.4005979791666667,76.1027916666667,-2.404183333333334,12.637506083333333,7.170861,19.011628,0,0,0,0,1.9465147100698366,183.90570794257383,70.36202916666667,101.11981395833332,101.11981395833332,0.7054581946528032,69.28139781459306,31.83841614374025,1.4371361252076829,0.695828309134939,0.695828309134939,1.6855091380722576,2.4223060716913056,1.6,1.4,0.0,1.730218622636647,0.6421282711940233,0.8989795796716326,False,
2017-02-15,348.34623020833345,67.69647125,1.540729096567308,1.6204246041666668,94.29936210416666,30.94038229166667,10.478919870237306,-17.928585020833335,7.705672499999999,377.3966466666666,1.2911789132339748,27.16341122916666,0.2495501833333333,82.86470833333334,1.5724398958333328,13.347199062499998,10.594357,16.000906,0,0,0,0,1.1424600052153164,185.7849702299628,9.234826208333324,29.36794239583333,13.229230044526266,0.7108803990789987,38.912591080538434,-25.68336103601216,1.432536979698489,0.3144526124391861,0.6980622588957344,0.9503668090744184,1.3614355982771578,1.1,0.90000004,4.1,1.5127061530765684,0.6810829640294956,0.6129746948698647,False,
2017-02-16,341.4623874166666,158.84211666666667,1.7584381699182363,3.219118854166668,202.97369754166664,92.76021770833331,10.097322768148029,10.478135124999994,19.31875395833333,388.22553241666674,1.2632087949182362,45.6053135,0.4952293750000001,71.39250000000003,3.8868569791666654,15.367136729166667,11.949633,18.551242,0,0,0,0,2.3161879262655742,187.6842323710526,56.08344862499999,88.87336072916666,80.08532379832846,0.715842973058055,65.12289076573848,14.962433032589988,1.4279671768014155,0.6310490361212863,0.7002962086565299,1.5986813835736493,2.2828645419066445,1.3000001,1.0,10.3,2.2828645419066445,0.7200376568649681,0.7200376568649681,False,
2017-02-17,366.57373404166674,26.773271041666675,1.7013336980418423,6.304472874999999,107.83228574999994,14.980225000000004,12.912585559035525,-27.860044645833334,2.7828952083333327,375.583884875,1.528542323041843,15.932088770833333,0.172791375,87.7933125,0.2493545833333334,14.83116214583333,11.753184,18.910541,0,0,0,0,1.2077585392092212,189.60275777425448,-11.927955875000006,14.730870416666667,-16.8104304787371,0.7179328963053832,22.453576578406114,-39.26400705714322,1.4093303710127192,-0.8097251240160652,0.7095568367560391,0.5582082764823054,0.786699877397178,2.0,1.5,13.2,0.5244665849314519,0.7589923497004403,1.1384885245506604,False,
2017-02-18,347.7779834583332,114.19879083333332,1.541848450047386,3.4392240625,220.25780925000004,72.8742725,9.914673611977364,-5.861727437499997,13.466466041666667,375.63603575,1.2681700833807188,56.974700041666686,0.2736783666666666,80.09602083333334,-0.11337468750000003,13.333918624999995,9.944522,16.148401,0,0,0,0,1.5560946476821815,191.53979931606304,51.112972604166686,72.9876471875,68.11279367230568,0.7200228195527113,75.9240911017411,-7.811297429435425,1.332593081599664,0.7002962086565299,0.7504166229045595,1.9933496542475115,2.6563239584593155,1.3000001,1.1,3.2,2.4148399622357406,0.7979470425359126,0.877741746789504,False,
2017-02-19,361.3230747083333,59.39250020833335,,3.5281851249999985,,44.53495270833334,,-18.688091083333326,6.0706966666666675,370.10992554166677,1.261317367736532,26.422457999999992,0.16623601666666668,86.9578125,-0.329173958333333,12.165198770833333,9.271082,16.937693,0,0,0,0,1.4223250969568926,193.49459985573483,7.734366916666663,44.86412666666668,10.835310255338065,0.7217678606601086,37.0160264212066,-26.180716165868525,1.4009304668478082,0.17239535217372615,0.7138113016059034,0.9233995541240504,1.293618568446064,0.2,0.3,31.7,4.3120618948202125,0.836901735371385,0.2510705206114155,False,
2017-02-20,367.99039272916656,19.5420875,1.9565687382556136,5.014609479166668,139.74009322916666,7.862204999999998,15.38572605554569,-31.10316125,1.5881789583333334,378.08209627083323,1.816391952838947,11.790228312500005,0.14017678541666667,90.62179166666664,0.8836299999999998,16.93956502083333,12.439499,30.479522,0,0,0,0,3.3229039177033615,195.4663927702671,-19.312932937499994,6.9785749999999975,-27.05607615633228,0.7265273482972745,16.517290054072877,-43.57336621040516,1.4009304668478082,-2.7674608265297715,0.7138113016059034,0.41392660390299735,0.5798823904465539,0.3,0.3,21.0,1.932941301488513,0.8758564282068573,0.2627569284620572,False,
2017-02-21,337.59928804166657,109.8488783333333,1.4923922382687425,3.236763187499999,230.8138959375,59.64907854166666,9.489063754430369,-13.200017416666668,13.389549166666667,374.4095386666667,1.2082366049354096,40.94969350000001,0.2841556333333334,79.97383333333333,0.5967708333333335,12.860233416666668,9.324112,17.456554,0,0,0,0,1.8441919313839943,197.4544025086947,27.74967608333334,59.05230770833332,36.97902636528167,0.7282110988608217,54.56927825172674,-17.59025188644507,1.332593081599664,0.4699168781073288,0.7504166229045595,1.4320410219271396,1.9083279583870187,0.90000004,0.8,2.8,2.3854099479837734,0.9148111210423296,0.7318488968338638,False,
2017-02-22,283.24295002083335,182.63962708333332,1.1675407143650538,3.6354001666666655,273.582690625,82.1290960416667,4.227347650698845,15.8949669375,24.554710416666666,359.1987706458333,0.8396252956150536,60.91526200000001,0.32791541875,72.67279166666664,-4.888331979166666,9.088653229166663,5.993072,13.546318,0,0,0,0,2.206450501274215,199.45784516466748,76.81022893750001,87.01742802083336,102.35677967819885,0.7287080920026643,81.17525670503093,21.181522973167898,1.332593081599664,0.8826993705112776,0.7504166229045595,2.122601389848673,2.8285639271061727,2.2,1.7,0.4,1.6638611335918665,0.953765813877802,1.6214018835922634,False,
2017-02-23,262.45540897916663,206.82561458333333,1.03636641074101,1.939375375,238.20936764583328,89.25443541666667,0.932842661866283,25.062606583333327,27.10615208333333,352.92043606250013,0.6650041690743435,57.29916433333333,0.3713622416666668,66.0133125,-5.105169479166667,7.290253270833332,3.02284,11.173602,0,0,0,0,1.9260770391743451,201.47592906622157,82.36177091666666,94.35960489583331,114.57953506070957,0.7251456769910744,79.71309426218244,34.86644079852712,1.3911737664873758,0.8728498917263223,0.7188174648555483,1.9931847534420295,2.7728663407511602,2.5,1.8000001,0.0,1.5404812148350209,0.9927205067132744,1.7868970113559444,False,
2017-02-24,284.0195134791667,194.40589791666676,1.0495809379501273,1.957993395833333,227.64300014583327,100.54468083333332,1.803436529889538,20.14093935416666,25.092858333333336,352.7878722291666,0.7069718150334602,55.67412508333334,0.3426091229166666,70.0346875,-4.927247916666668,7.393101062500001,1.952184,12.195608,0,0,0,0,1.8278501900518358,203.5078553816101,75.81506443750001,105.47192875,105.47192874999998,0.7246905712411066,77.45238228807013,28.01954646192985,1.3911737664873758,0.7188174648555483,0.7188174648555483,1.936846170843942,2.6944895825996182,2.2,1.7,0.0,1.5849938721174224,1.0316751995487468,1.7538478392328694,False,
2017-02-25,285.8346428125,158.13535000000005,1.08028118839915,1.3739964791666668,131.243907125,71.97141395833333,3.227245071262752,10.89893108333333,19.934427291666655,352.0641515625,0.7799520050658172,48.35290056250002,0.3003291833333333,73.82056250000002,-3.7966627083333333,7.8408322291666686,3.064572,12.445563,0,0,0,0,1.5653469288720137,205.5528187400131,59.25183164583335,75.76807666666666,82.86694072481572,0.7242354654911388,67.62418702489789,15.242753699917829,1.3985549209708357,0.7820157809535707,0.7150237613163088,1.6828645106873688,2.353578442748997,1.7,1.2,0.0,1.9613153689574976,1.0706298923842192,1.284755870861063,False,
2017-02-26,297.87019650000013,192.36521979166665,1.1553118025299125,2.5267621875,248.25134808333328,108.6229904166667,3.649190628096685,25.25377543750001,25.171895,356.440530875,0.8073347066965791,53.22789227083332,0.3479770958333333,70.95312500000001,-2.1009073958333326,8.767022083333332,3.501828,13.822325,0,0,0,0,2.031677096069176,207.61000786591083,78.4816677083333,110.72389781250004,104.58412742052873,0.7204526032594752,70.9311209882447,33.65300643228404,1.332593081599664,0.7088051383562586,0.7504166229045595,1.8541659981402008,2.4708487812589675,3.1000001,2.3,0.4,1.0742820788082468,1.1095845852196913,2.5520445460052903,False,
2017-02-27,272.3093851458334,214.6878166666667,1.1427695942011848,2.0449093958333333,238.9288123125,96.13841270833332,2.558001182282208,29.283154375,27.95192083333333,362.9068682708333,0.7528210587845182,57.25289087499997,0.3899485354166667,68.04304166666667,0.22534760416666635,8.769684479166667,4.822394999999998,12.522032,0,0,0,0,2.1281732930784814,209.6786062258609,86.53604524999996,95.91306510416665,120.38667600736444,0.7166697410278116,79.64871984086444,40.73795616650003,1.3911737664873758,0.9022341758760108,0.7188174648555483,1.994379789680568,2.774528843816216,2.9,2.1000001,0.0,1.3212041484265722,1.0995750143706555,2.3091076401358785,False,
2017-02-28,275.9375945000001,214.13103958333332,1.1873759913234572,1.8243958333333328,237.42841056250003,98.65609229166668,2.651432123716712,34.02730172916668,28.577164583333346,362.8353772083333,0.7555325100734568,56.36080191666667,0.4318434812500001,66.54977083333335,-2.10254375,9.185585270833332,4.6891110000000005,14.234054,0,0,0,0,2.2368967081810376,211.75779268639184,90.38810364583335,100.75863604166666,126.41272715110216,0.7159799767479498,78.82367687041669,47.58905028068549,1.3985549209708357,0.8970754984064613,0.7150237613163088,1.9640818296265323,2.7468763080135896,2.9,2.2,0.0,1.248580140006177,1.0679796391366578,2.3495552061006477,False,
2017-03-01,294.7194324166667,217.20589354166657,1.2964999257319538,0.9813295833333332,208.54026808333333,122.40418062499998,4.258100995160518,37.22422320833332,28.91335958333333,360.60778575,0.8395462632319541,53.68453081250001,0.4569536625000001,68.49241666666664,-5.4148745833333365,10.3190526875,4.449661,16.776823,0,0,0,0,2.1433197855763217,213.8467421816928,90.90875402083331,127.81905520833332,127.81905520833332,0.7152902124680881,75.48124580151966,52.33780940681366,1.4060148176603693,0.7112300577770694,0.7112300577770694,1.8728396583567744,2.633240310751608,2.9,2.3,0.0,1.144887091631134,0.9807196021613559,2.2556550849711186,False,
2017-03-02,299.39830049999995,221.37854104166672,,1.2140975937499998,,125.98754833333336,,37.29510797916667,29.26189395833333,365.52739925000014,0.9603971035636074,54.76071195833334,0.4829139937500002,70.14375,-3.9039692708333336,11.746691208333335,4.676532,18.547089,0,0,0,0,2.3371301851002535,215.94462638975457,92.05581993750002,129.8915176041667,129.874650952701,0.7149453303281571,77.25778072845965,52.616870224241325,1.4108249868490392,0.7087130987108201,0.7088051383562586,1.912986874232507,2.698889681681461,3.2,2.5,0.0,1.0795558726725845,0.9573289829996332,2.3933224574990835,False,
2017-03-03,317.0319011250001,183.9987179166666,1.4521862898367008,1.6797131666666667,189.39745668749995,104.405185,7.4556467450297905,22.65593970833334,23.09480020833333,373.53063383333335,1.0498872898367009,47.37790308333336,0.4022990000000001,75.81670833333331,-0.38833281250000096,12.03263975,5.969443,18.925804,0,0,0,0,2.2520977450505537,218.05061441559292,70.0338427916667,104.7935178125,98.80549533554085,0.7150818122936294,66.84192949447883,31.96356584106201,1.4108249868490392,0.6683031952126424,0.7088051383562586,1.6555309510499294,2.335664432243194,3.0,2.4,0.0,0.9731935134346642,0.9573289829996332,2.2975895591991202,False,
2017-03-04,338.05821024999995,157.51009041666669,1.4814444116265295,4.378992520833333,224.74470866666667,96.49446708333332,8.880794882261878,25.982171708333336,19.76916,379.30467358333334,1.1560498262098629,37.1352390625,0.3253945854166667,77.84004166666669,3.895984375,12.692949833333335,9.869143,16.396749,0,0,0,0,2.3069415090493894,220.1638734801672,63.11741077083333,92.59848270833334,89.04762022070635,0.7208048194449277,52.39132316198749,36.656297058718856,1.4108249868490392,0.6816246759640817,0.7088051383562586,1.2984391646236455,1.8318704173544325,4.1,2.9,18.2,0.6316794542601492,0.9573289829996332,2.7762540506989364,False,
